id,text,created_at,user_id,retweet_count,username,user_desc,location,verified
1494099123863113733,RT @milamiarose: Pfizer recommends that a jab every 3-4 months is best for their business.,2022-02-16T23:59:24.000Z,82679357,432,sidljon,,"50.984736,-114.080062",False
1494099114417700864,"RT @VigilantFox: In Canada, there is speculation that Justin Trudeau and his family's foundation holds 40% of Acuitas, which is a manufactu…",2022-02-16T23:59:22.000Z,537247956,6868,tiltoman,"Don't just like, retweet!
Aim is to be the noisiest bastard in the noisy 10% required to overturn this TYRANNY!",,False
1494099034281291782,"RT @chrislittlewoo8: UK Government’s latest jab sales promotion.

Let’s jab 5-11 year olds.

It won’t do them any good.

Some will die &amp; lo…",2022-02-16T23:59:03.000Z,737563722,235,Gothico85H,,London ,False
1494098653606256640,"RT @DrElaineMa: Drive (or walk, ski, bike, wheel) through vaccine clinic at St. Lawrence College on Sun Feb 27. 1st, 2nd or 3rd doses for a…",2022-02-16T23:57:32.000Z,245118853,34,CorbysWhirlwind,,"Kingston, Ontario",False
1494098793943425027,"RT @pvtjokerus: BREAKING NEWS: Pfizer announces breakthrough Covid treatment they are calling ""Midterm Elections"". 

Taken in conjunction w…",2022-02-16T23:58:06.000Z,1335663399569678336,405,mopdoggie,Amos 5:24🙏🙏🙏,United States,False
1494098616687869952,"RT @texun007: 美国食品药品监督管理局（Food and Drug Administration）周五推迟了对辉瑞（Pfizer）公司为 5 岁以下儿童提供的 COVID-19 疫苗的审查。
特评：所有参与强制疫苗的政客机构公司都将受到严惩。
FDA postpon…",2022-02-16T23:57:23.000Z,1463066758433017856,121,shujiazhang7,,,False
1494098943126515714,"RT @cyre2067: In Portugal, a 6 year old boy was admitted to the hospital and died due to “cardio-respiratory” complications. He had his fir…",2022-02-16T23:58:41.000Z,546252937,25,magister_uk,An avid  student of the markets and a lifelong freedom seeker,London,False
1494098841573937153,RT @ChuckCallesto: REPORT: [Reuters] - Pfizer Inc has WITHDRAWN an application for emergency-use authorization of its COVID-19 vaccine in I…,2022-02-16T23:58:17.000Z,1447892720442294272,7352,AnitaMKCN,,,False
1494098733184655360,RT @DrTomFrieden: Pfizer and Moderna have an ethical responsibility to support efforts to increase vaccine production. https://t.co/HizyE6f…,2022-02-16T23:57:51.000Z,83889785,152,SaveRDemocrazy,All life matters. There are no small acts of kindness. #BLM #GoodTrouble #AnimalRights #HereRightMatters #NoPlanetB #ARepublicIfYouCanKeepIt All lies matter.,Alaska,False
1494098631833493505,RT @dannybaldanni: @disclosetv The FDA has been ordered to release the Pfizer data starting in March.   I don't think the FDA would try to…,2022-02-16T23:57:27.000Z,2774966905,17,DarrenBurchill,Skippy Mcfugnuts #trudeaumustgo,Truckistan,False
1494099028220522496,"RT @VigilantFox: In Canada, there is speculation that Justin Trudeau and his family's foundation holds 40% of Acuitas, which is a manufactu…",2022-02-16T23:59:02.000Z,1013881,6868,jakestark,"On the side of rationalism, truth, objectivity, humanity, and decency.",Minnesota,False
1494099053453660160,"Pfizer/BioNTech's COVID-19 mRNA vaccine provides an added layer of protection against reinfection for people who have been previously infected with COVID-19, as well as increased immune durability over time, according to two studies. https://t.co/XSLTK7mKVt",2022-02-16T23:59:08.000Z,2811559122,4,cnnphilippines,News you can trust • Free TV channel 9,Philippines,True
1494098477944553472,"RT @kylenabecker: The highly acclaimed medical professor issued the warning despite having received funding from Pfizer.🔻
https://t.co/k9tc…",2022-02-16T23:56:50.000Z,1194744802446913536,171,MarthaJaneBird1,,,False
1494098883399532544,"RT @jacksonhinklle: Communist-led Cuba is the second most vaccinated country on Earth.

Despite crippling Western sanctions, Cuba has achie…",2022-02-16T23:58:27.000Z,18418465,99,Blair_Langmuir,Horrified observer of current events for far too long,Soviet Canuckistan,False
1494098680604942338,"RT @sonia_elijah: Prof Wei Shen Lim, from the JCVI, said: ""The main purpose of offering vaccination to five to 11-year-olds is to increase…",2022-02-16T23:57:39.000Z,737563722,729,Gothico85H,,London ,False
1494098653224517634,RT @TraumaTruth: To Pfizer: Why have you rolled out a vaccine for children for which the trial is still ongoing and estimated completion is…,2022-02-16T23:57:32.000Z,337626858,159,SuperbikeAl,"If it's got wheels & an engine or hooves I like it. Anti EU, liberals, lefties. If I block u it's cos you're an arse !
If I don't follow back on follower limit",Fylde Coast. Lancs England,False
1494098740155662336,"RT @VigilantFox: In Canada, there is speculation that Justin Trudeau and his family's foundation holds 40% of Acuitas, which is a manufactu…",2022-02-16T23:57:53.000Z,1300616412751441921,6868,TriciaMcGuigan2,"Accountant who believes in Freedom of Speech, Travel, and the right to meet family and friends when and where she chooses.",,False
1494098728042516485,RT @ChuckCallesto: REPORT: [Reuters] - Pfizer Inc has WITHDRAWN an application for emergency-use authorization of its COVID-19 vaccine in I…,2022-02-16T23:57:50.000Z,563940223,7352,DocChiroGreg,,"Cleveland, OH",False
1494099126451064832,"RT @Whisker12899908: Whilst you jab your kids with a experimental drug that’s pushed by big pharma &amp; governments, remember this FACT - thos…",2022-02-16T23:59:25.000Z,1303923097716875264,82,estusratus,"Freedom is living life to the full, we can reclaim it, if we FIGHT BACK!  I believe in truth and common sense!  I really wish people would stop complying, too.","Hampshire, UK",False
1494099162610212865,"RT @gregpiper: Pfizer CEO and general counsel visited White House in July 2021, around the point at which COVID vaccine efficacy has been s…",2022-02-16T23:59:34.000Z,2844632926,3,DaughterLiberte,"College kid’s mother, attorney, unaffiliated voter, wife, college football fan. Leave/Me/Alone.",US,False
1494098497129299970,"@jenclark1995 Do not be afraid. I am 65 young and DT1 of 45 years.With 2-1/2 doses of Pfizer vaccine 10 days ago I got covid 19.I had of all the symptoms and even got a sinusitis as a bonus that I am curing with antibiotics. I would had rather not catch covid, but I did but thankfully I am ok.",2022-02-16T23:56:55.000Z,841830440487010308,0,BiagioLamberti,,"New York, USA",False
1494098613521190916,"RT @VigilantFox: In Canada, there is speculation that Justin Trudeau and his family's foundation holds 40% of Acuitas, which is a manufactu…",2022-02-16T23:57:23.000Z,1462948457564438529,6868,dieselino08,,,False
1494098465454010371,"RT @VigilantFox: In Canada, there is speculation that Justin Trudeau and his family's foundation holds 40% of Acuitas, which is a manufactu…",2022-02-16T23:56:47.000Z,1259705241962000384,6868,Free2jay1,,,False
1494098792202870786,RT @DrJohnB2: New-onset cutaneous lupus erythematosus after #CovidVaccination (Pfizer-BioNTech): https://t.co/pFGCk7sNsn https://t.co/MrypC…,2022-02-16T23:58:05.000Z,913509982590636034,794,NoctiDenktNach,"🇩🇪🇺🇸🗽✝️🇦🇹🇭🇷🇭🇺🇮🇹🇮🇱👍🦂🦅Patriot, für unser 🇩🇪...denn wer nicht ""kämpft"",hat schon verloren‼️🚫No Islam, #MAGA , #FBTS #Trump_comes_again",Deutschland/Land Brandenburg,False
1494098789778526208,RT @DrTomFrieden: Pfizer and Moderna have an ethical responsibility to support efforts to increase vaccine production. https://t.co/HizyE6f…,2022-02-16T23:58:05.000Z,758709829066252288,152,WaterMusic3,"Blue dot. We have seditionists among us who want to destroy democracy by destroying our right to vote. “A republic, if you can keep it.” #NeverForget1/6 #BLM",United States,False
1494098580621217793,RT @DrEliDavid: A very important and timely warning from Pfizer 🤔,2022-02-16T23:57:15.000Z,1399480759421972482,845,PetraB41239471,"Ich bin für Menschlichkeit, Freiheit,  selbstbestimmtes Leben und Vielfalt. Und absolut wichtig, die Würde des Menschen ist unantastbar.","Bavaria, Germany",False
1494098974881374209,@MrColionNoir But you can't sue Pfizer or Moderna...,2022-02-16T23:58:49.000Z,1462445317597458432,0,CoraTheAvatarN,,,False
1494098662250749956,"@PHLPublicHealth They need kids for their trial that ends in 2026.

Anybody wanna donate their kids to science?

https://t.co/GpOMlN1zcn",2022-02-16T23:57:34.000Z,1260338922921615360,0,KellyHo02428773,🍊🍊🍊🍊🍊🍊🍊🍊🍊,,False
1494098627010211844,RT @gpbnews: Babies whose mothers received two shots of either the Pfizer or Moderna vaccines during pregnancy had a 61% lower risk of bein…,2022-02-16T23:57:26.000Z,1166753276655783936,3,KristenKfromGA,"Vice Chair, Houston County Democrats. Wife. Mom. Fiery Southerner. A little sweary, a lot opinionated. Y’all go vote. *opinions mine*","Georgia, USA",False
1494098624648724484,"RT @TraumaTruth: The offer to vaccinate our healthy 9 year old daughter, who has Down Syndrome,arrived by post at the end of January.

This…",2022-02-16T23:57:25.000Z,130487762,1226,BigFatArts,"Artist: Czar Catstick

""The problem with the world is that the intelligent people are full of doubts, while the stupid ones are full of confidence."" (Bukowski)",Life on Mars,False
1494098631808503812,"RT @VigilantFox: In Canada, there is speculation that Justin Trudeau and his family's foundation holds 40% of Acuitas, which is a manufactu…",2022-02-16T23:57:27.000Z,1402064837870604292,6868,bdtruth76,Loving Husband and father of two beautiful girls. mma fan and fighter. 🇺🇲💪,"Pittsburgh, PA",False
1494098880966836226,"RT @VigilantFox: In Canada, there is speculation that Justin Trudeau and his family's foundation holds 40% of Acuitas, which is a manufactu…",2022-02-16T23:58:26.000Z,310230884,6868,ril200,,,False
1494098718978678785,@RobertDFontaine @ctvwinnipeg It's aiding Pfizer pretty good though.,2022-02-16T23:57:48.000Z,1439677068501991437,0,Wickedly_Dark,Pureblood,,False
1494098666876858370,"RT @JudicialWatch: ""Pfizer didn’t want the disclosures related to fetal stem cells being used in the development of vaccines out in the pub…",2022-02-16T23:57:35.000Z,714959210648178689,213,HofbauerJM,,,False
1494098771642310656,"RT @chrislittlewoo8: UK Government’s latest jab sales promotion.

Let’s jab 5-11 year olds.

It won’t do them any good.

Some will die &amp; lo…",2022-02-16T23:58:00.000Z,1468641038990467076,235,FelixTheMogg,"One of a kind, one of many. Beginning again....for the umpteenth time!
Followers appreciated. 👍🙂",,False
1494098577462812682,"RT @VigilantFox: In Canada, there is speculation that Justin Trudeau and his family's foundation holds 40% of Acuitas, which is a manufactu…",2022-02-16T23:57:14.000Z,1489022358472036369,6868,wapmeister99,____,Netherlands,False
1494098497016328192,"@pfizer Yes because its normal for the general public to often experience these symptoms for no reason. I mean it's not like most of the population took the jab. So yeah it's just general advise. They should have added a ps at the end saying : ps, we plan to annihilate most of you sheep",2022-02-16T23:56:55.000Z,1357612565635895297,0,ReubzK,,Everywhere ,False
1494099193509838850,"RT @Amy21407287: The Pfizer compound is about to expire, but doctors are being advised to change the expiry date and inject people with it…",2022-02-16T23:59:41.000Z,3301029083,38,miketommo99,Living through the blunder of down under. Will talk sport for alcohol.,,False
1494098965926666241,RT @ChuckCallesto: REPORT: [Reuters] - Pfizer Inc has WITHDRAWN an application for emergency-use authorization of its COVID-19 vaccine in I…,2022-02-16T23:58:47.000Z,276230487,7352,MrDgen,"A Dgenerate Gambler always ready for sports,poker and any hot topics!!!",Toronto,False
1494098765321543683,"RT @sonia_elijah: Prof Wei Shen Lim, from the JCVI, said: ""The main purpose of offering vaccination to five to 11-year-olds is to increase…",2022-02-16T23:57:59.000Z,1252879438372470787,729,Shabellki,In the year 2525 on a constant bloody loop lately. Missing the 80's.,,False
1494098900386566156,"RT @VigilantFox: In Canada, there is speculation that Justin Trudeau and his family's foundation holds 40% of Acuitas, which is a manufactu…",2022-02-16T23:58:31.000Z,15262741,6868,chicchan,"It's not about red or blue. It's about what is right.
Disengage from the MSM. Think for yourself. See through their lies
Backup a/c @Yorkshire_Jo",Planet Earth ,False
1494098723814756356,RT @ChuckCallesto: REPORT: [Reuters] - Pfizer Inc has WITHDRAWN an application for emergency-use authorization of its COVID-19 vaccine in I…,2022-02-16T23:57:49.000Z,1411488993980477442,7352,BarbaraWentzel4,@LyraJosefsson cash app,"California, USA",False
1494099146256658433,RT @DJTTracker: BREAKING: Pfizer has pulled its application for emergency-use authorization of its COVID-19 vaccine in India after the coun…,2022-02-16T23:59:30.000Z,1255471585,679,JasonDean227,"Conservative tired of decay of America & low info/intellectual people in it, includes Hillary/Obama (Democrats) supporters. P.S. Climate change is a lie.",United States,False
1494098705208811526,RT @DrJohnB2: Extensive cerebral venous sinus thrombosis after the 1st dose of the #CovidVaccine (Pfizer-BioNTech): https://t.co/VgG5II8Mlr…,2022-02-16T23:57:44.000Z,1087724815,409,Estriola,"Freiheit ist, seine eigenen Gedanken zu denken und sein eigenes Leben zu leben - J.F.Kennedy    

Qui tacet consentit",,False
1494098488820482049,"India has also resisted the deadly Pfizer jabs, bc Pfizer refused to provide a comprehensive safety review. https://t.co/3MuJPh05qu",2022-02-16T23:56:53.000Z,967623327891193856,0,sailinggirl73,"If human values are no more than social constructions, how can a society that is oppressive be distinguished from one that is not?",United States,False
1494098704084750336,"RT @The519: #Today Weekly COVID-19 Vaccination Clinic at The 519
3 to 6 pm at 519 Church St.
*Ages 12+
*Postal code starting with 'M'
*Mode…",2022-02-16T23:57:44.000Z,1049673022435667970,6,JoJefferson20,"watching the weather, dreaming about abolition, parenting, queering, writing the future we need. they/them.",,False
1494098860016291847,"@pantheomatic @Jim_Jordan You're disgusting...Most people that are Anti-Mandate aren't Anti-Vaxx.

I hope you didn't get the Vaxx the BBC just did a special on with a piece of HIV spliced into it.

Have you read the Pfizer safety info just released??",2022-02-16T23:58:21.000Z,1088698526727589888,0,myers_jazz,,,False
1494098693695447046,"RT @VigilantFox: In Canada, there is speculation that Justin Trudeau and his family's foundation holds 40% of Acuitas, which is a manufactu…",2022-02-16T23:57:42.000Z,1296094676592865280,6868,Farmgir00441729,trump2020 life is hard but God is good,,False
1494098915624464388,RT @ChuckCallesto: REPORT: [Reuters] - Pfizer Inc has WITHDRAWN an application for emergency-use authorization of its COVID-19 vaccine in I…,2022-02-16T23:58:35.000Z,311458939,7352,Gallyluck,5x major winner in 2015. Scratch knockout retained for 5 years in a row - generally seen competing with sharks,,False
1494098783277363203,"RT @VigilantFox: In Canada, there is speculation that Justin Trudeau and his family's foundation holds 40% of Acuitas, which is a manufactu…",2022-02-16T23:58:03.000Z,1056544940,6868,ThruTheHayes,"Political Strategist https://t.co/x7Flea6LRI
He loves those who pursue righteousness.
Critique by creating.
Feed superior to any news.","Massachusetts, USA",False
1494098635864383493,"RT @99_redballoonz: @getnorthern I had AZ, felt rough after the 1st dose. Pfizer booster, metallic taste initially and an achy arm at 1st.…",2022-02-16T23:57:28.000Z,1150524293572366339,37,BlueSlots,"Online slots Real money + real results. Claim your free spins and no deposit bonuses here: https://t.co/FaRkTEKwJK (Injured by the Vax)
18+ https://t.co/HM1RlWpV5I",Canada,False
